project name,AGE,noFiles,LoC,LoCbyFiles,noCommits,noPRs,noMergedPRs,poMergedPRs,noRejectedPRs,poRejectedPRs,ICT,PRT,IPRT,IMPRT,PoMPRTW,MICT,MPRT,MIPRT,MIMPRT,poMMPRTW,noCommiters,noPRsDF,poPRsDF,forks,commitsByPR,commentsByPR,changedFilesByPR,additionsByPR,deletionsByPR,target
dcos-website,1173,614,76074,123.89902280130293,3569,952,800,0.8403361344537815,140,0.14705882352941177,7.553888888888889,4,28.27,33.628055555555555,0.5757581525674228,0.19583333333333333,14,4.855555555555555,4.313055555555556,0.625,65,886,93.0672268907563,53,2.8392857142857144,0.8781512605042017,2.9779411764705883,200.81827731092437,18.202731092436974,CP
apicast,1172,628,70078,111.58917197452229,7134,762,696,0.9133858267716536,44,0.05774278215223097,3.535277777777778,6,30.49222222222222,33.408055555555556,0.5972735760946307,0.0,0,8.744166666666667,5.405277777777778,0.6333333333333333,31,638,83.72703412073491,159,3.1404199475065617,0.9501312335958005,5.1128608923884515,144.25590551181102,26.02755905511811,NCP
Xamarin.Forms,1169,6120,522263,85.33709150326797,15490,2677,2016,0.7530818079940231,511,0.19088531938737394,1.7927777777777778,18,10.130277777777778,13.073888888888888,0.3372344974623947,0.20333333333333334,0,4.7625,2.6891666666666665,0.32954545454545453,333,2,0.0747104968248039,1925,4.948449757190885,2.7041464325737765,11.420620097123646,476.5289503175196,274.1572655958162,NCP
fabric8-wit,1168,988,167836,169.8744939271255,1740,755,619,0.8198675496688742,81,0.10728476821192053,12.463611111111112,13,28.729444444444447,23.38361111111111,0.34120133040250916,1.7377777777777779,0,8.613888888888889,8.165,0.4,50,737,97.6158940397351,86,7.8344370860927155,5.498013245033112,10.095364238410596,353.88079470198676,233.8476821192053,NCP
hcc,1165,896,83222,92.88169642857143,3707,924,722,0.7813852813852814,179,0.1937229437229437,9.344722222222222,5,30.204722222222223,38.49055555555556,0.5746290698954909,1.2686111111111111,0,18.854166666666668,20.852777777777778,0.6111111111111112,69,799,86.47186147186147,109,8.033549783549784,1.027056277056277,26.054112554112553,203.7012987012987,1546.4145021645022,CP
ardupilot_wiki,1165,1318,121729,92.35887708649469,3410,844,636,0.7535545023696683,151,0.17890995260663506,8.198333333333334,9,33.11861111111111,43.718333333333334,0.48756936897992215,0.6427777777777778,0,14.431944444444444,13.385833333333334,0.5,233,844,100.0,1050,1.745260663507109,1.632701421800948,5.305687203791469,244.87440758293837,86.12796208530806,CP
mno-enterprise,1163,960,43115,44.911458333333336,2007,790,642,0.8126582278481013,109,0.1379746835443038,13.811111111111112,10,34.84361111111111,42.33583333333333,0.4632259565424577,1.8577777777777778,0,12.3725,12.483888888888888,0.4444444444444444,40,198,25.063291139240505,42,3.4936708860759493,0.6177215189873417,7.381012658227848,102.08607594936709,54.98607594936709,NCP
alfresco-ng2-components,1152,3928,419114,106.699083503055,28340,3347,2927,0.8745144905885868,312,0.09321780699133553,0.9047222222222222,2,7.6386111111111115,8.734166666666667,0.7695535315117372,0.024722222222222222,5,1.7319444444444445,1.7008333333333334,0.7916666666666666,83,3252,97.16163728712279,232,7.7481326561099495,0.7302061547654616,28.4595159844637,1435.460412309531,651.0714072303556,CP
tofino,1152,296,36669,123.88175675675676,2974,997,523,0.5245737211634904,458,0.4593781344032096,3.873611111111111,2,11.538611111111111,21.875555555555554,0.4061246583719979,0.21166666666666667,1,1.8958333333333333,3.0669444444444443,0.5283018867924528,27,993,99.5987963891675,76,1.7181544633901704,1.785356068204614,4.765295887662989,93.27983951855566,34.663991975927786,NCP
quic-go,1150,467,73027,156.3747323340471,7409,956,843,0.8817991631799164,91,0.09518828451882845,3.723888888888889,6,28.696944444444444,32.543055555555554,0.6471438828040869,0.01972222222222222,0,8.766388888888889,3.1730555555555555,0.6071428571428571,54,937,98.01255230125523,1071,2.1056485355648538,1.6809623430962344,7.875523012552302,746.61820083682,260.02824267782427,NCP
openbazaar-go,1148,4578,1166339,254.7704237658366,4755,724,610,0.8425414364640884,91,0.12569060773480664,5.788333333333333,8,36.5525,42.56166666666667,0.5156241622665574,0.31666666666666665,0,17.730555555555554,19.314444444444444,0.5,69,668,92.26519337016575,295,4.292817679558011,2.2610497237569063,61.498618784530386,8891.201657458563,2889.46408839779,NCP
scratch-vm,1148,261,94824,363.3103448275862,3649,978,847,0.8660531697341514,89,0.09100204498977506,7.339722222222222,6,26.84722222222222,30.798333333333332,0.5888509623212753,0.4519444444444444,14,8.8525,6.255277777777778,0.6,71,974,99.59100204498978,1245,3.6002044989775053,1.3793456032719837,3.3169734151329244,286.10122699386505,181.51533742331287,CP
deviation,1147,868,151584,174.63594470046084,5389,765,663,0.8666666666666667,72,0.09411764705882353,11.567777777777778,3,35.939166666666665,41.38916666666667,0.578629329126774,0.9905555555555555,1,9.373333333333333,7.0088888888888885,0.6666666666666666,62,654,85.49019607843137,152,4.112418300653594,1.6013071895424837,9.411764705882353,1165.2901960784313,777.7320261437909,NCP
translationCore,1144,3018,1283691,425.34493041749505,10399,1465,1291,0.8812286689419795,151,0.10307167235494881,2.6219444444444444,1,18.215,20.671666666666667,0.7179567276134883,0.25277777777777777,2,5.651111111111111,4.094166666666666,0.7857142857142857,25,1193,81.4334470989761,10,9.313993174061434,4.323549488054607,256.15290102389076,21223.764505119452,21174.313310580204,CP
aptoide-client-v8,1141,3064,220679,72.0231723237598,9327,899,816,0.9076751946607341,56,0.06229143492769744,2.421111111111111,2,19.436666666666667,21.32638888888889,0.7808012667979213,0.21666666666666667,0,5.7380555555555555,5.3069444444444445,0.7692307692307693,27,7,0.778642936596218,70,11.922135706340379,0.13125695216907676,27.266963292547274,570.8353726362625,354.7018909899889,CP
novo-elements,1139,2066,509855,246.7836398838335,5005,712,588,0.8258426966292135,110,0.1544943820224719,5.461388888888889,2,38.05305555555556,45.22888888888889,0.7141564014357195,0.19194444444444445,0,20.087222222222223,21.0175,0.7272727272727273,82,688,96.62921348314607,57,3.908707865168539,0.8567415730337079,14.219101123595506,596.556179775281,419.0070224719101,NCP
dcos-ui,1138,2105,301020,143.0023752969121,31473,3367,2614,0.7763587763587764,590,0.17523017523017523,0.8927777777777778,5,8.108611111111111,10.278888888888888,0.5621448837666128,0.0,4,1.8658333333333332,1.9825,0.5957446808510638,72,2729,81.05138105138106,83,3.808731808731809,3.901989901989902,8.624591624591625,476.997623997624,335.3097713097713,CP
wire-ios-data-model,1130,731,87973,120.34610123119015,4827,709,665,0.9379407616361072,29,0.04090267983074753,5.135,1,34.89888888888889,37.21222222222222,0.8331074152687928,0.21722222222222223,0,19.961388888888887,19.359166666666667,0.875,19,625,88.15232722143864,17,3.9985895627644568,1.6375176304654442,7.489421720733428,174.11706629055007,121.51198871650212,NCP
wp-e2e-tests,1123,263,30869,117.37262357414448,6052,1436,1271,0.8850974930362117,146,0.10167130919220056,4.266944444444444,3,17.975,20.221944444444443,0.6473266343269486,0.39,1,6.292222222222223,6.527222222222222,0.6875,78,1434,99.86072423398329,25,2.8593314763231197,0.9401114206128134,3.7590529247910864,474.35306406685237,211.31128133704735,CP
strimzi-kafka-operator,1120,2219,329745,148.600721045516,6975,857,767,0.8949824970828472,52,0.060676779463243874,1.6133333333333333,3,13.130555555555556,11.159444444444444,0.5675508612254115,0.10277777777777777,0,3.9955555555555557,3.617777777777778,0.7380952380952381,40,0,0.0,1096,3.9183197199533257,1.6242707117852975,8.683780630105018,204.01866977829638,65.67794632438739,CP
fourfront,1117,930,299880,322.4516129032258,9636,811,758,0.9346485819975339,37,0.04562268803945746,2.408888888888889,3,27.336944444444445,29.1575,0.7301833961976949,0.30083333333333334,0,17.280277777777776,16.565,0.7647058823529411,13,797,98.27373612823675,2,10.209617755856966,2.3242909987669544,10.911220715166461,692.6880394574599,487.98397040690503,CP
desktop,1115,1287,236001,183.37296037296036,16451,2172,1664,0.7661141804788214,430,0.19797421731123388,1.6266666666666667,8,8.708333333333334,10.74388888888889,0.4617724045811033,0.10166666666666667,1,3.223611111111111,2.6213888888888888,0.4791666666666667,257,422,19.429097605893187,7873,14.808931860036832,2.3927255985267033,6.891804788213628,703.2734806629834,204.81261510128914,CP
lbann,1115,1936,216541,111.84969008264463,5326,719,635,0.8831710709318498,44,0.061196105702364396,4.7186111111111115,5,24.823055555555555,27.29722222222222,0.60519536077087,0.5783333333333334,0,6.226111111111111,6.2525,0.6666666666666666,43,719,100.0,75,4.955493741307372,1.1251738525730182,10.662030598052851,381.9944367176634,268.0347705146036,NCP
ISB-CGC-Common,1110,122,13185,108.07377049180327,2852,815,809,0.992638036809816,3,0.0036809815950920245,9.196944444444444,0,32.13111111111111,32.36888888888889,0.9698253515547632,0.17666666666666667,0,3.462222222222222,3.4008333333333334,1.0,7,544,66.74846625766871,4,10.7840490797546,0.013496932515337423,3.0171779141104293,115.20245398773007,81.08711656441717,CP
portainer,1107,3647,214665,58.86070743076501,3733,895,713,0.7966480446927374,128,0.1430167597765363,6.614166666666667,13,26.217222222222222,32.91777777777778,0.4267015473114366,0.6191666666666666,0,13.512222222222222,12.065833333333334,0.43478260869565216,179,878,98.10055865921787,2155,4.705027932960894,2.2268156424581007,12.358659217877095,739.1284916201117,63.40111731843575,CP
screwdriver,1103,326,41792,128.19631901840492,3017,798,712,0.8922305764411027,73,0.09147869674185463,8.225833333333334,2,30.767777777777777,34.483888888888885,0.7369474818957853,0.3908333333333333,0,13.394722222222223,17.483888888888888,0.7333333333333333,68,797,99.87468671679198,165,2.0977443609022557,1.0087719298245614,3.3521303258145365,74.48370927318295,31.345864661654137,NCP
mariadb-columnstore-engine,1103,1879,522395,278.0175625332624,2888,771,653,0.8469520103761349,100,0.1297016861219196,9.1375,2,31.629166666666666,37.371944444444445,0.7211693663159644,1.023611111111111,0,13.489722222222222,14.868611111111111,0.7142857142857143,39,732,94.94163424124513,55,13.237354085603112,0.1517509727626459,35.19195849546044,2066.408560311284,7391.559014267185,NCP
kbfs,1100,2308,567356,245.82149046793762,22889,1721,1603,0.9314352120859966,85,0.04938988959907031,1.2066666666666668,6,13.818888888888889,14.835833333333333,0.5977385902978324,0.0,0,3.79,3.2608333333333333,0.6341463414634146,36,1704,99.01220220801859,146,4.750145264381174,1.3178384660081348,10.206275421266705,527.4631028471819,338.89308541545614,CP
augur-node,1099,329,43549,132.3677811550152,4099,840,777,0.925,52,0.06190476190476191,5.8197222222222225,1,16.941111111111113,18.305555555555557,0.838716248410468,0.25416666666666665,0,4.925833333333333,5.023888888888889,0.8611111111111112,33,823,97.97619047619047,43,3.9904761904761905,0.6702380952380952,5.933333333333334,242.95595238095237,148.23333333333332,CP
vscode-icons,1096,1444,41779,28.932825484764543,2197,744,679,0.9126344086021505,61,0.08198924731182795,10.4825,3,28.04861111111111,30.5625,0.6939404652874356,0.1938888888888889,0,6.292777777777777,0.4275,0.7941176470588235,112,744,100.0,867,2.899193548387097,2.5013440860215055,4.389784946236559,128.74462365591398,88.15591397849462,NCP
media-atom-maker,1094,456,22207,48.699561403508774,5538,793,723,0.9117276166456494,33,0.0416141235813367,4.745277777777778,2,32.617222222222225,35.58277777777778,0.8012788675213223,0.1338888888888889,1,5.4719444444444445,3.6975,0.8181818181818182,24,1,0.12610340479192939,3,3.1361916771752836,1.5598991172761665,5.402269861286254,87.4047919293821,44.97604035308953,NCP
vespa,1092,19362,1753518,90.56492097923768,22386,6281,5884,0.9367935042190734,288,0.04585257124661678,1.1544444444444444,1,2.793888888888889,2.687777777777778,0.7953277959472779,0.1075,0,0.6083333333333333,0.6047222222222223,0.8813559322033898,67,6106,97.21381945550071,473,2.698614870243592,0.582232128641936,10.969431619168923,180.88027384174495,211.83633179430026,CP
content,1089,45260,6451281,142.53824569155987,23298,3571,3065,0.8583029963595632,368,0.10305236628395407,1.063611111111111,5,6.929444444444444,8.02138888888889,0.6544825356260985,0.12,0,1.9575,1.8111111111111111,0.6440677966101694,170,3481,97.47969756370765,1005,14.514421730607673,0.8204984598151778,4.599271912629516,609.7782133856063,94.9215905908709,CP
android,1089,1598,190955,119.4962453066333,30415,1566,1333,0.851213282247765,166,0.10600255427841634,1.3002777777777779,18,16.67888888888889,19.5025,0.37330316729453156,0.0,0,4.389166666666667,2.125277777777778,0.3,121,1401,89.46360153256705,1392,6.46360153256705,6.496807151979565,9.116858237547893,192.80268199233717,112.60472541507025,CP
AppCenter-SDK-Apple,1086,775,204038,263.2748387096774,4928,727,647,0.889958734525447,61,0.08390646492434663,2.741111111111111,2,20.691944444444445,20.8725,0.7137426505150022,0.32666666666666666,0,5.436388888888889,3.557777777777778,0.8,77,554,76.20357634112793,231,15.64786795048143,1.343878954607978,18.767537826685007,1041.1898211829437,192.30949105914718,NCP
status-go,1082,10394,3732403,359.0920723494324,7931,891,724,0.8125701459034792,144,0.16161616161616163,3.2288888888888887,7,26.285,32.17611111111111,0.496032363687551,0.07138888888888889,6,11.565555555555555,11.195555555555556,0.5,65,860,96.52076318742986,239,4.226711560044893,2.947250280583614,24.49158249158249,2911.672278338945,1495.9079685746353,CP
egg,1077,748,38741,51.7927807486631,4959,931,820,0.8807733619763695,100,0.10741138560687433,5.0841666666666665,2,25.773055555555555,29.08388888888889,0.7076992163119387,0.125,1,9.456388888888888,8.513055555555555,0.7368421052631579,209,888,95.3813104189044,1793,3.4586466165413534,2.969924812030075,4.923737916219119,158.71535982814177,66.8109559613319,NCP
Algo_Ds_Notes,1077,1640,72133,43.983536585365854,1668,782,515,0.6585677749360613,199,0.2544757033248082,14.943055555555556,38,30.97222222222222,47.03055555555555,0.11311303982947114,0.29527777777777775,29,1.283611111111111,0.1675,0.0,226,779,99.61636828644501,2083,3.4872122762148337,2.149616368286445,3.812020460358056,195.06521739130434,11.264705882352942,NCP
azerothcore-wotlk,1069,7482,5324573,711.6510291365945,2958,868,595,0.6854838709677419,193,0.22235023041474655,10.77361111111111,13,29.522222222222222,42.561388888888885,0.33570794910162427,0.9208333333333333,2,9.909722222222221,14.41,0.3333333333333333,153,859,98.963133640553,1648,5.186635944700461,4.3963133640553,24.22811059907834,2253.3317972350233,634.9562211981566,NCP
tomodachi,1067,192,21427,111.59895833333333,1887,871,371,0.425947187141217,479,0.5499425947187141,10.684444444444445,1,21.79361111111111,47.95166666666667,0.36742869682316326,2.7491666666666665,3,16.96527777777778,24.03361111111111,0.37037037037037035,7,870,99.88518943742825,26,1.2043628013777268,0.9024110218140069,1.2812858783008036,6.586681974741676,2.5648679678530426,CP
wazuh-kibana-app,1066,1916,289641,151.169624217119,6975,848,780,0.9198113207547169,43,0.05070754716981132,3.1061111111111113,1,24.59861111111111,26.706944444444446,0.7761265615435429,0.07527777777777778,0,2.925,1.2869444444444444,0.88,24,44,5.188679245283019,126,8.84433962264151,0.49528301886792453,11.017688679245284,501.2134433962264,257.02240566037733,CP
hyper,1064,149,115675,776.3422818791946,4533,847,363,0.42857142857142855,462,0.5454545454545454,9.106944444444444,6,48.193333333333335,112.11805555555556,0.35060708794925827,0.30944444444444447,0,23.192777777777778,47.344166666666666,0.3333333333333333,305,0,0.0,3447,0.7414403778040142,1.3305785123966942,0.8606847697756789,28.87012987012987,5.655253837072019,NCP
das-employerapprenticeshipsservice,1059,555,43019,77.51171171171171,12590,1567,1379,0.8800255264837269,130,0.08296107211231653,2.018611111111111,3,16.191944444444445,18.398888888888887,0.6867777977124964,0.13583333333333333,2,2.881111111111111,2.674166666666667,0.75,67,1399,89.27887683471602,8,7.183152520740268,0.16656030631780472,36.99298021697511,1522.9380982769624,709.9240587109126,CP
vstest,1058,2047,431993,211.0371275036639,2087,859,720,0.8381839348079162,113,0.13154831199068684,10.6625,5,24.474166666666665,28.693333333333335,0.5631831900621965,1.486388888888889,1,6.858611111111111,7.578333333333333,0.574468085106383,78,1,0.11641443538998836,277,5.769499417927823,1.308498253783469,13.692665890570431,1854.745052386496,119.21885913853318,NCP
fset-faststream,1057,770,94320,122.49350649350649,4538,875,831,0.9497142857142857,26,0.029714285714285714,5.559166666666667,1,28.01388888888889,29.49722222222222,0.9052297900927356,0.345,0,5.338055555555556,4.204722222222222,1.0,20,1,0.1142857142857143,5,3.7942857142857145,0.37942857142857145,11.288,207.26857142857142,96.45714285714286,CP
